STATENAME,MONTHNAME,HOUR,LGT_CONDNAME,,FATALS
New Jersey,June,21,Dark - Lighted,,1
New Jersey,May,12,Daylight,,1
New Jersey,May,6,Dawn,,1
New Jersey,June,12,Daylight,,1
New Jersey,May,20,Dark - Lighted,,1
New Jersey,May,13,Daylight,,1
New Jersey,May,20,Dark - Lighted,,1
New Jersey,June,22,Dark - Lighted,,1
New Jersey,June,5,Daylight,,1
New Jersey,June,13,Daylight,,1
New Jersey,June,17,Daylight,,1
New Jersey,June,15,Daylight,,1
New Jersey,June,21,Dark - Lighted,,1
New Jersey,June,19,Daylight,,1
New Jersey,June,16,Daylight,,1
New Jersey,June,6,Daylight,,1
New Jersey,June,8,Daylight,,1
New Jersey,June,22,Dark - Lighted,,1
New Jersey,June,18,Dusk,,1
New Jersey,June,15,Daylight,,1
New Jersey,June,23,Dark - Lighted,,2
New Jersey,June,18,Daylight,,1
New Jersey,June,1,Dark - Not Lighted,,1
New Jersey,June,4,Dark - Lighted,,1
New Jersey,June,13,Daylight,,1
New Jersey,June,0,Dark - Lighted,,1
New Jersey,June,10,Daylight,,1
New Jersey,June,21,Dark - Unknown Lighting,,1
New Jersey,June,20,Dark - Lighted,,1
New Jersey,June,22,Dark - Lighted,,1
New Jersey,June,14,Daylight,,1
New Jersey,June,1,Dark - Lighted,,1
New Jersey,June,0,Dark - Lighted,,1
New Jersey,June,3,Dark - Lighted,,1
New Jersey,June,1,Dark - Lighted,,2
New Jersey,July,0,Dark - Lighted,,1
New Jersey,July,9,Daylight,,1
New Jersey,July,5,Dark - Not Lighted,,1
New Jersey,July,14,Daylight,,1
New Jersey,July,15,Daylight,,1
New Jersey,July,15,Daylight,,1
New Jersey,July,8,Daylight,,1
New Jersey,July,14,Daylight,,1
New Jersey,July,3,Dark - Lighted,,1
New Jersey,July,20,Dark - Not Lighted,,1
New Jersey,July,11,Daylight,,1
New Jersey,July,1,Dark - Lighted,,1
New Jersey,July,0,Dark - Lighted,,1
New Jersey,July,22,Dark - Not Lighted,,1
New Jersey,July,22,Dark - Not Lighted,,1
New Jersey,July,14,Daylight,,1
New Jersey,July,11,Daylight,,1
New Jersey,July,0,Dark - Not Lighted,,1
New Jersey,July,1,Dark - Not Lighted,,1
New Jersey,July,6,Daylight,,1
New Jersey,July,15,Daylight,,1
New Jersey,July,12,Daylight,,1
New Jersey,July,23,Dark - Not Lighted,,2
New Jersey,July,21,Dark - Unknown Lighting,,2
New Jersey,July,1,Dark - Unknown Lighting,,1
New Jersey,August,2,Dark - Lighted,,2
New Jersey,June,23,Dark - Lighted,,1
New Jersey,August,11,Daylight,,1
New Jersey,August,5,Dark - Not Lighted,,1
New Jersey,July,14,Daylight,,1
New Jersey,August,2,Dark - Lighted,,1
New Jersey,August,20,Dark - Not Lighted,,1
New Jersey,July,13,Daylight,,1
New Jersey,August,1,Dark - Not Lighted,,1
New Jersey,August,21,Dark - Lighted,,1
New Jersey,August,20,Dark - Lighted,,1
New Jersey,July,9,Daylight,,1
New Jersey,July,22,Dark - Lighted,,1
New Jersey,April,0,Dark - Lighted,,1
New Jersey,June,18,Daylight,,1
New Jersey,June,12,Daylight,,1
New Jersey,June,20,Daylight,,1
New Jersey,July,21,Dark - Not Lighted,,1
New Jersey,July,10,Daylight,,1
New Jersey,July,0,Dark - Lighted,,1
New Jersey,July,21,Dark - Not Lighted,,1
New Jersey,July,12,Daylight,,1
New Jersey,August,5,Dark - Not Lighted,,1
New Jersey,July,15,Daylight,,1
New Jersey,August,16,Daylight,,1
New Jersey,August,23,Dark - Lighted,,1
New Jersey,August,13,Daylight,,2
New Jersey,August,2,Dark - Not Lighted,,1
New Jersey,August,19,Daylight,,1
New Jersey,June,21,Dark - Not Lighted,,1
New Jersey,May,9,Daylight,,1
New Jersey,July,4,Dark - Lighted,,1
New Jersey,August,3,Dark - Not Lighted,,1
New Jersey,August,15,Daylight,,1
New Jersey,June,0,Dark - Lighted,,1
New Jersey,May,21,Dark - Not Lighted,,1
New Jersey,June,4,Dawn,,1
New Jersey,June,23,Dark - Not Lighted,,1
New Jersey,July,2,Dark - Lighted,,1
New Jersey,August,11,Daylight,,1
New Jersey,August,19,Daylight,,1
New Jersey,July,17,Daylight,,1
New Jersey,August,3,Dark - Not Lighted,,1
New Jersey,August,8,Daylight,,1
New Jersey,July,11,Daylight,,1
New Jersey,July,18,Daylight,,2
New Jersey,July,8,Daylight,,1
New Jersey,July,5,Dawn,,1
New Jersey,August,4,Dark - Lighted,,2
New Jersey,July,0,Dark - Unknown Lighting,,1
New Jersey,August,17,Daylight,,1
New Jersey,June,4,Dark - Not Lighted,,1
New Jersey,August,23,Dark - Unknown Lighting,,1
New Jersey,August,16,Daylight,,1
New Jersey,August,22,Dark - Unknown Lighting,,1
New Jersey,August,21,Dark - Lighted,,1
New Jersey,August,7,Daylight,,1
New Jersey,August,21,Dark - Not Lighted,,1
New Jersey,August,21,Dark - Lighted,,1
New Jersey,June,3,Dark - Lighted,,1
New Jersey,August,3,Dark - Lighted,,1
New Jersey,August,16,Daylight,,1
New Jersey,August,12,Daylight,,1
New Jersey,August,17,Daylight,,1
New Jersey,August,8,Daylight,,1
New Jersey,June,19,Daylight,,1
New Jersey,May,22,Dark - Not Lighted,,1
New Jersey,May,11,Daylight,,1
New Jersey,September,15,Daylight,,1
New Jersey,August,3,Dark - Not Lighted,,1
New Jersey,September,21,Dark - Lighted,,1
New Jersey,August,20,Dark - Not Lighted,,1
New Jersey,September,20,Dark - Lighted,,1
New Jersey,September,11,Daylight,,1
New Jersey,September,21,Dark - Not Lighted,,1
New Jersey,September,2,Dark - Lighted,,1
New Jersey,September,2,Dark - Lighted,,1
New Jersey,September,2,Dark - Lighted,,1
New Jersey,July,4,Dark - Not Lighted,,1
New Jersey,July,12,Daylight,,1
New Jersey,July,17,Daylight,,1
New Jersey,August,2,Dark - Lighted,,2
New Jersey,July,22,Dark - Lighted,,1
New Jersey,August,3,Dark - Not Lighted,,1
New Jersey,July,21,Dark - Unknown Lighting,,4
New Jersey,September,12,Daylight,,1
New Jersey,May,23,Dark - Not Lighted,,1
New Jersey,June,14,Daylight,,1
New Jersey,June,9,Daylight,,1
New Jersey,June,11,Daylight,,1
New Jersey,June,5,Dawn,,1
New Jersey,June,10,Daylight,,1
New Jersey,July,15,Daylight,,1
New Jersey,August,9,Daylight,,1
New Jersey,August,22,Dark - Lighted,,1
New Jersey,July,20,Dark - Not Lighted,,1
New Jersey,August,2,Dark - Lighted,,1
New Jersey,September,8,Daylight,,1
New Jersey,September,20,Dark - Lighted,,1
New Jersey,July,5,Daylight,,1
New Jersey,September,23,Dark - Not Lighted,,1
New Jersey,September,12,Daylight,,1
New Jersey,August,16,Daylight,,1
New Jersey,June,3,Dark - Lighted,,1
New Jersey,July,0,Dark - Not Lighted,,1
New Jersey,July,0,Dark - Unknown Lighting,,1
New Jersey,July,3,Dark - Unknown Lighting,,1
New Jersey,July,6,Daylight,,1
New Jersey,July,12,Daylight,,1
New Jersey,July,13,Daylight,,1
New Jersey,August,21,Dark - Not Lighted,,1
New Jersey,September,4,Dark - Lighted,,1
New Jersey,September,8,Daylight,,1
New Jersey,September,11,Daylight,,1
New Jersey,September,14,Daylight,,1
New Jersey,September,9,Daylight,,1
New Jersey,September,19,Dark - Not Lighted,,1
New Jersey,October,18,Daylight,,1
New Jersey,October,12,Daylight,,1
New Jersey,July,16,Daylight,,1
New Jersey,August,14,Daylight,,1
New Jersey,August,15,Daylight,,1
New Jersey,September,21,Dark - Lighted,,1
New Jersey,September,17,Daylight,,1
New Jersey,October,12,Daylight,,1
New Jersey,September,8,Daylight,,1
New Jersey,September,19,Dark - Not Lighted,,1
New Jersey,September,7,Daylight,,1
New Jersey,September,0,Dark - Not Lighted,,1
New Jersey,September,13,Daylight,,1
New Jersey,May,19,Dusk,,1
New Jersey,September,0,Dark - Lighted,,1
New Jersey,September,12,Daylight,,1
New Jersey,September,14,Daylight,,1
New Jersey,September,23,Dark - Lighted,,1
New Jersey,September,7,Daylight,,1
New Jersey,September,20,Dark - Lighted,,1
New Jersey,October,21,Dark - Unknown Lighting,,1
New Jersey,October,14,Daylight,,1
New Jersey,September,12,Daylight,,1
New Jersey,October,18,Dark - Lighted,,1
New Jersey,October,22,Dark - Lighted,,1
New Jersey,July,23,Dark - Unknown Lighting,,1
New Jersey,November,22,Dark - Not Lighted,,1
New Jersey,November,4,Dark - Not Lighted,,1
New Jersey,July,18,Daylight,,1
New Jersey,August,3,Dark - Not Lighted,,1
New Jersey,September,15,Daylight,,1
New Jersey,August,18,Daylight,,1
New Jersey,September,13,Daylight,,1
New Jersey,August,8,Daylight,,1
New Jersey,September,0,Dark - Lighted,,1
New Jersey,September,22,Dark - Not Lighted,,1
New Jersey,November,5,Dark - Unknown Lighting,,1
New Jersey,November,9,Daylight,,1
New Jersey,September,0,Dark - Not Lighted,,1
New Jersey,June,7,Daylight,,1
New Jersey,July,6,Dawn,,1
New Jersey,August,18,Daylight,,1
New Jersey,September,2,Dark - Not Lighted,,1
New Jersey,August,2,Dark - Unknown Lighting,,1
New Jersey,August,22,Dark - Unknown Lighting,,1
New Jersey,August,15,Daylight,,1
New Jersey,June,21,Dark - Lighted,,1
New Jersey,August,20,Daylight,,1
New Jersey,August,2,Dark - Lighted,,1
New Jersey,September,1,Dark - Lighted,,1
New Jersey,September,4,Dark - Not Lighted,,1
New Jersey,September,16,Daylight,,1
New Jersey,April,22,Dark - Unknown Lighting,,1
New Jersey,August,23,Dark - Not Lighted,,1
New Jersey,September,7,Daylight,,1
New Jersey,September,15,Daylight,,1
New Jersey,October,15,Daylight,,1
New Jersey,October,6,Dark - Lighted,,1
New Jersey,August,0,Dark - Lighted,,1
New Jersey,August,2,Dark - Unknown Lighting,,1
New Jersey,October,15,Daylight,,1
New Jersey,October,1,Dark - Lighted,,1
New Jersey,October,20,Dark - Lighted,,1
New Jersey,October,19,Dark - Lighted,,1
New Jersey,October,2,Dark - Lighted,,1
New Jersey,August,13,Daylight,,1
New Jersey,October,14,Daylight,,1
New Jersey,October,21,Dark - Lighted,,1
New Jersey,September,22,Dark - Unknown Lighting,,1
New Jersey,October,21,Dark - Not Lighted,,1
New Jersey,September,23,Dark - Lighted,,1
New Jersey,November,3,Dark - Lighted,,1
New Jersey,September,12,Daylight,,1
New Jersey,October,11,Daylight,,1
New Jersey,October,6,Dawn,,1
New Jersey,October,20,Dark - Lighted,,1
New Jersey,October,15,Daylight,,1
New Jersey,October,15,Daylight,,1
New Jersey,October,14,Daylight,,1
New Jersey,October,19,Dark - Lighted,,1
New Jersey,October,10,Daylight,,1
New Jersey,October,13,Daylight,,1
New Jersey,October,18,Dusk,,1
New Jersey,October,11,Daylight,,1
New Jersey,October,3,Dark - Lighted,,1
New Jersey,October,14,Daylight,,1
New Jersey,October,21,Dark - Unknown Lighting,,1
New Jersey,October,18,Daylight,,1
New Jersey,October,12,Daylight,,1
New Jersey,October,21,Dark - Not Lighted,,1
New Jersey,October,19,Dark - Lighted,,1
New Jersey,October,6,Dark - Lighted,,1
New Jersey,October,19,Dark - Not Lighted,,1
New Jersey,October,7,Daylight,,1
New Jersey,October,15,Daylight,,1
New Jersey,October,18,Dusk,,1
New Jersey,October,12,Daylight,,1
New Jersey,October,7,Dark - Not Lighted,,1
New Jersey,October,13,Daylight,,1
New Jersey,October,15,Daylight,,1
New Jersey,October,18,Dark - Lighted,,1
New Jersey,October,19,Dark - Lighted,,1
New Jersey,October,3,Dark - Not Lighted,,1
New Jersey,October,2,Dark - Unknown Lighting,,1
New Jersey,October,13,Daylight,,1
New Jersey,October,0,Dark - Lighted,,1
New Jersey,October,11,Daylight,,1
New Jersey,October,9,Daylight,,1
New Jersey,October,19,Dark - Lighted,,1
New Jersey,October,18,Daylight,,1
New Jersey,October,13,Daylight,,1
New Jersey,October,20,Dark - Lighted,,1
New Jersey,October,20,Dark - Lighted,,1
New Jersey,October,19,Dark - Lighted,,1
New Jersey,October,21,Dark - Not Lighted,,1
New Jersey,October,18,Dark - Not Lighted,,1
New Jersey,October,16,Daylight,,1
New Jersey,October,17,Dusk,,1
New Jersey,September,17,Daylight,,1
New Jersey,June,22,Dark - Lighted,,1
New Jersey,August,21,Dark - Not Lighted,,1
New Jersey,October,7,Dark - Unknown Lighting,,1
New Jersey,September,20,Dark - Lighted,,1
New Jersey,September,16,Daylight,,1
New Jersey,November,19,Dark - Unknown Lighting,,1
New Jersey,September,14,Daylight,,1
New Jersey,September,3,Dark - Not Lighted,,1
New Jersey,September,8,Dark - Not Lighted,,1
New Jersey,September,4,Dark - Not Lighted,,1
New Jersey,September,16,Daylight,,1
New Jersey,October,12,Daylight,,1
New Jersey,September,0,Dark - Lighted,,2
New Jersey,October,18,Dark - Not Lighted,,1
New Jersey,November,17,Dark - Not Lighted,,1
New Jersey,September,9,Daylight,,1
New Jersey,November,15,Daylight,,1
New Jersey,November,19,Dark - Not Lighted,,1
New Jersey,June,13,Daylight,,1
New Jersey,November,22,Dark - Not Lighted,,1
New Jersey,November,19,Dark - Lighted,,1
New Jersey,November,11,Daylight,,1
New Jersey,November,8,Daylight,,1
New Jersey,November,20,Dark - Unknown Lighting,,1
New Jersey,November,18,Dark - Lighted,,1
New Jersey,November,16,Daylight,,1
New Jersey,September,13,Daylight,,2
New Jersey,November,17,Dark - Lighted,,1
New Jersey,November,12,Daylight,,1
New Jersey,September,11,Daylight,,1
New Jersey,November,10,Daylight,,1
New Jersey,September,13,Daylight,,1
New Jersey,November,6,Dark - Lighted,,1
New Jersey,November,5,Dark - Unknown Lighting,,1
New Jersey,November,21,Dark - Unknown Lighting,,1
New Jersey,November,19,Dark - Lighted,,1
New Jersey,September,22,Dark - Lighted,,1
New Jersey,September,6,Daylight,,1
New Jersey,September,16,Daylight,,1
New Jersey,November,5,Dark - Lighted,,1
New Jersey,November,4,Dark - Not Lighted,,1
New Jersey,November,1,Dark - Not Lighted,,1
New Jersey,November,21,Dark - Lighted,,1
New Jersey,November,16,Daylight,,1
New Jersey,November,0,Dark - Not Lighted,,1
New Jersey,November,15,Daylight,,1
New Jersey,September,19,Dark - Lighted,,1
New Jersey,November,13,Daylight,,2
New Jersey,November,16,Daylight,,1
New Jersey,November,8,Daylight,,1
New Jersey,November,4,Dark - Lighted,,1
New Jersey,November,9,Daylight,,1
New Jersey,November,7,Daylight,,1
New Jersey,November,20,Dark - Not Lighted,,1
New Jersey,November,5,Dark - Lighted,,1
New Jersey,November,8,Daylight,,1
New Jersey,November,10,Daylight,,1
New Jersey,November,15,Daylight,,1
New Jersey,November,22,Dark - Not Lighted,,1
New Jersey,November,6,Dawn,,1
New Jersey,November,13,Daylight,,1
New Jersey,November,7,Dark - Not Lighted,,1
New Jersey,November,23,Dark - Lighted,,2
New Jersey,November,23,Dark - Not Lighted,,1
New Jersey,November,7,Dark - Not Lighted,,1
New Jersey,November,3,Dark - Lighted,,1
New Jersey,November,17,Dark - Lighted,,1
New Jersey,November,16,Daylight,,2
New Jersey,November,14,Daylight,,1
New Jersey,November,20,Dark - Not Lighted,,1
New Jersey,November,14,Daylight,,1
New Jersey,December,23,Dark - Unknown Lighting,,1
New Jersey,December,15,Daylight,,1
New Jersey,October,19,Dark - Not Lighted,,1
New Jersey,October,14,Daylight,,1
New Jersey,October,14,Daylight,,1
New Jersey,December,2,Dark - Not Lighted,,1
New Jersey,December,19,Dark - Unknown Lighting,,1
New Jersey,December,19,Dark - Not Lighted,,1
New Jersey,December,9,Daylight,,1
New Jersey,December,9,Daylight,,1
New Jersey,December,17,Dark - Lighted,,1
New Jersey,December,23,Dark - Lighted,,2
New Jersey,December,8,Daylight,,1
New Jersey,December,5,Dark - Lighted,,1
New Jersey,December,20,Dark - Not Lighted,,1
New Jersey,December,12,Daylight,,1
New Jersey,December,10,Daylight,,1
New Jersey,December,23,Dark - Lighted,,1
New Jersey,December,4,Dark - Lighted,,1
New Jersey,December,5,Dawn,,1
New Jersey,December,21,Dark - Not Lighted,,1
New Jersey,December,4,Dark - Not Lighted,,1
New Jersey,December,23,Dark - Lighted,,1
New Jersey,December,17,Dark - Not Lighted,,1
New Jersey,December,7,Dawn,,1
New Jersey,December,23,Dark - Not Lighted,,1
New Jersey,December,19,Dark - Unknown Lighting,,1
New Jersey,December,17,Dark - Lighted,,1
New Jersey,December,17,Dark - Lighted,,1
New Jersey,December,13,Daylight,,1
New Jersey,December,17,Dark - Not Lighted,,1
New Jersey,December,21,Dark - Unknown Lighting,,1
New Jersey,December,7,Daylight,,1
New Jersey,December,9,Daylight,,1
New Jersey,December,21,Dark - Lighted,,3
New Jersey,December,3,Dark - Lighted,,2
New Jersey,December,16,Dark - Not Lighted,,1
New Jersey,December,20,Dark - Lighted,,1
New Jersey,December,9,Daylight,,1
New Jersey,December,5,Dark - Lighted,,1
New Jersey,December,4,Dark - Not Lighted,,1
New Jersey,December,1,Dark - Not Lighted,,1
New Jersey,December,16,Dusk,,1
New Jersey,December,21,Dark - Lighted,,1
New Jersey,December,19,Dark - Lighted,,1
New Jersey,December,21,Dark - Not Lighted,,1
New Jersey,December,21,Dark - Not Lighted,,1
New Jersey,December,18,Dark - Lighted,,1
New Jersey,December,2,Dark - Lighted,,1
New Jersey,December,13,Daylight,,1
New Jersey,December,7,Dawn,,1
New Jersey,December,17,Dusk,,1
New Jersey,December,23,Dark - Lighted,,1
New Jersey,October,6,Dark - Lighted,,1
New Jersey,October,18,Daylight,,1
New Jersey,October,16,Daylight,,1
New Jersey,October,23,Dark - Unknown Lighting,,1
New Jersey,October,16,Daylight,,2
New Jersey,December,12,Daylight,,1
New Jersey,December,20,Dark - Unknown Lighting,,1
New Jersey,November,6,Daylight,,1
New Jersey,November,19,Dark - Unknown Lighting,,1
New Jersey,June,16,Daylight,,1
New Jersey,July,10,Daylight,,1
New Jersey,September,10,Daylight,,1
New Jersey,October,7,Daylight,,1
New Jersey,November,14,Daylight,,1
New Jersey,October,18,Dark - Unknown Lighting,,1
New Jersey,November,15,Daylight,,1
New Jersey,December,6,Dark - Unknown Lighting,,1
New Jersey,December,19,Dark - Not Lighted,,1
New Jersey,November,5,Dark - Unknown Lighting,,1
New Jersey,November,22,Dark - Not Lighted,,2
New Jersey,November,21,Dark - Unknown Lighting,,1
New Jersey,November,2,Dark - Not Lighted,,1
New Jersey,October,8,Daylight,,1
New Jersey,August,3,Dark - Not Lighted,,1
New Jersey,November,18,Dark - Lighted,,1
New Jersey,December,6,Dark - Not Lighted,,1
New Jersey,September,22,Dark - Unknown Lighting,,1
New Jersey,October,11,Daylight,,1
New Jersey,August,5,Dark - Lighted,,1
New Jersey,November,22,Dark - Lighted,,1
New Jersey,April,20,Dark - Lighted,,1
New Jersey,June,12,Daylight,,1
New Jersey,November,17,Dark - Lighted,,1
New Jersey,December,8,Daylight,,1
New Jersey,May,21,Dark - Unknown Lighting,,1
New Jersey,December,21,Dark - Lighted,,1
New Jersey,October,19,Dark - Not Lighted,,2
New Jersey,October,10,Daylight,,1
New Jersey,October,18,Dusk,,1
New Jersey,December,2,Dark - Lighted,,1
New Jersey,March,12,Daylight,,1
New Jersey,November,6,Dark - Lighted,,1
New Jersey,September,21,Dark - Lighted,,1
New Jersey,April,12,Daylight,,1
New Mexico,January,19,Dark - Not Lighted,,1
New Mexico,January,20,Dark - Not Lighted,,1
New Mexico,January,17,Dark - Not Lighted,,1
New Mexico,January,12,Daylight,,1
New Mexico,January,21,Dark - Not Lighted,,1
New Mexico,January,19,Dark - Lighted,,1
New Mexico,January,15,Daylight,,1
New Mexico,January,17,Dusk,,1
New Mexico,January,6,Dark - Not Lighted,,1
New Mexico,January,22,Dark - Not Lighted,,1
New Mexico,January,15,Daylight,,1
New Mexico,January,16,Daylight,,1
New Mexico,January,7,Daylight,,1
New Mexico,January,19,Dark - Lighted,,1
New Mexico,January,11,Daylight,,2
New Mexico,January,21,Dark - Not Lighted,,1
New Mexico,January,3,Dark - Not Lighted,,3
New Mexico,January,13,Daylight,,1
New Mexico,January,4,Daylight,,1
New Mexico,January,1,Dark - Not Lighted,,1
New Mexico,January,18,Dark - Lighted,,1
New Mexico,January,1,Dark - Not Lighted,,2
New Mexico,January,13,Daylight,,1
New Mexico,January,23,Dark - Not Lighted,,1
New Mexico,January,18,Dark - Lighted,,1
New Mexico,January,9,Daylight,,1
New Mexico,January,18,Dark - Not Lighted,,1
New Mexico,January,21,Dark - Not Lighted,,2
New Mexico,February,8,Daylight,,1
New Mexico,February,18,Dark - Lighted,,1
New Mexico,February,16,Daylight,,1
New Mexico,February,15,Daylight,,1
New Mexico,February,18,Dusk,,1
New Mexico,February,7,Daylight,,1
New Mexico,February,4,Dark - Not Lighted,,1
New Mexico,February,1,Dark - Not Lighted,,1
New Mexico,February,6,Dark - Not Lighted,,1
New Mexico,February,17,Daylight,,1
New Mexico,February,18,Dark - Not Lighted,,1
New Mexico,February,7,Daylight,,2
New Mexico,February,17,Daylight,,1
New Mexico,February,22,Dark - Not Lighted,,1
New Mexico,February,14,Daylight,,1
New Mexico,February,19,Dark - Not Lighted,,1
New Mexico,February,18,Dark - Lighted,,1
New Mexico,March,9,Daylight,,1
New Mexico,March,19,Dark - Not Lighted,,1
New Mexico,March,14,Daylight,,1
New Mexico,March,16,Daylight,,1
New Mexico,March,20,Dark - Not Lighted,,1
New Mexico,March,12,Daylight,,1
New Mexico,March,21,Dark - Not Lighted,,1
New Mexico,March,10,Daylight,,1
New Mexico,March,7,Dark - Lighted,,1
New Mexico,March,5,Dawn,,1
New Mexico,March,14,Daylight,,1
New Mexico,March,20,Dark - Lighted,,1
